CRN,Class Name,Building,long,lat,Size,start,end,mon,tues,wed,thur,fri
90135,BIOS 2301 A1,Kendeda 180,33.778759,-84.399597,16,12,15,False,True,False,False,False
90136,BIOS 2301 A2,Kendeda 180,33.778759,-84.399597,14,15,18,False,True,False,False,False
90137,BIOS 2301 A3,Kendeda 180,33.778759,-84.399597,13,12,15,False,False,False,True,False
90138,BIOS 2301 A4,Kendeda 180,33.778759,-84.399597,15,15,18,False,False,False,True,False
93751,BIOS 2301 A5,Kendeda 180,33.778759,-84.399597,10,8,11,False,False,False,True,False
94135,BIOS 2301 A6,Kendeda 180,33.778759,-84.399597,15,12,15,False,False,True,False,False
94136,BIOS 2301 A7,Kendeda 180,33.778759,-84.399597,14,15,18,False,False,True,False,False
89874,BIOS 2500 A,575 Fourteenth Street 1253,33.786914,-84.406213,33,12,14,False,True,False,True,False
89207,BIOS 2600 A,Howey Physics L3,33.777622,-84.398785,139,9,11,False,True,False,True,False
90139,BIOS 2601 A1,Boggs 1-69,33.776085,-84.400181,24,12,15,True,False,False,False,False
90140,BIOS 2601 A2,Boggs 1-69,33.776085,-84.400181,24,15,18,True,False,False,False,False
93628,BIOS 2601 A3,Boggs 1-69,33.776085,-84.400181,24,12,15,False,True,False,False,False
94134,BIOS 2601 A4,Boggs 1-69,33.776085,-84.400181,24,15,18,False,True,False,False,False
89836,BIOS 2610 A,D.M. Smith 207,33.773801,-84.395122,26,9,11,True,False,True,False,False
93566,BIOS 2611 A1,Boggs 1-69,33.776085,-84.400181,9,15,18,False,False,True,False,False
93567,BIOS 2611 A2,Boggs 1-69,33.776085,-84.400181,19,12,15,False,False,False,True,False
89243,BIOS 3380 A,Instructional Center 211,33.775587,-84.401213,82,8,9,True,False,True,False,False
90150,BIOS 3381 A1,Boggs 1-77,33.776085,-84.400181,23,12,15,False,False,True,False,False
90152,BIOS 3381 A2,Boggs 1-77,33.776085,-84.400181,23,15,18,False,False,True,False,False
89244,BIOS 3450 A,Boggs B9,33.776085,-84.400181,108,9,10,True,False,True,False,True
89249,BIOS 3600 A,Ford Environmental Sci & Tech L1205,33.779004,-84.395849,48,9,11,False,True,False,True,False
89246,BIOS 3753 A,Clough UG Learning Commons 152,33.774909,-84.396404,185,14,15,True,False,True,False,False
90153,BIOS 3754 A1,Boggs 1-72,33.776085,-84.400181,24,12,15,False,True,False,False,False
90155,BIOS 3754 A2,Boggs 1-72,33.776085,-84.400181,23,15,18,False,True,False,False,False
90157,BIOS 3754 A3,Boggs 1-72,33.776085,-84.400181,24,15,18,False,False,False,True,False
90162,BIOS 3754 A4,Boggs 1-72,33.776085,-84.400181,23,12,15,False,False,False,True,False
92981,BIOS 3755 A,Boggs B9,33.776085,-84.400181,114,15,17,True,False,True,False,False
89250,BIOS 4015 A,Ford Environmental Sci & Tech L1205,33.779004,-84.395849,57,15,17,False,True,False,True,False
89372,BIOS 4150 A,Instructional Center 115,33.775587,-84.401213,21,14,15,True,False,True,False,False
89373,BIOS 4150 AL,Instructional Center 115,33.775587,-84.401213,21,12,15,False,False,False,False,True
89536,BIOS 4200 A,Ford Environmental Sci & Tech L1205,33.779004,-84.395849,49,11,12,True,False,True,False,True
93403,BIOS 4238 A,Cherry Emerson 204,33.778011,-84.397065,10,9,10,True,False,True,False,True
89539,BIOS 4340 A,Cherry Emerson 320,33.778011,-84.397065,22,14,15,False,True,False,True,False
89361,BIOS 4400 A,Howey Physics L3,33.777622,-84.398785,105,14,15,False,True,False,True,False
89251,BIOS 4401 A,Boggs B9,33.776085,-84.400181,133,12,14,False,True,False,True,False
89878,BIOS 4460 A,Cherry Emerson 204,33.778011,-84.397065,16,17,18,False,True,False,False,False
89879,BIOS 4460 B,Cherry Emerson 204,33.778011,-84.397065,16,17,18,False,False,True,False,False
91955,BIOS 4460 C,Cherry Emerson 204,33.778011,-84.397065,16,17,18,True,False,False,False,False
93469,BIOS 4460 D,Clough UG Learning Commons 325,33.774909,-84.396404,9,9,10,False,False,False,False,True
93583,BIOS 4515 A,Cherry Emerson 204,33.778011,-84.397065,6,15,17,False,True,False,True,False
93471,BIOS 4530 A,Howey Physics N210,33.777622,-84.398785,12,15,17,True,False,True,False,False
93592,BIOS 4540 B,Ford Environmental Sci & Tech L1175,33.779004,-84.395849,11,17,18,True,False,True,False,False
89883,BIOS 4545 A,Cherry Emerson 320,33.778011,-84.397065,38,12,14,False,True,False,True,False
89893,BIOS 4590 A,Cherry Emerson 322,33.778011,-84.397065,18,15,16,True,False,False,False,False
89894,BIOS 4590 AL,Boggs 1-59,33.776085,-84.400181,18,12,15,True,False,True,False,False
89935,BIOS 4590 B,Cherry Emerson 322,33.778011,-84.397065,21,15,16,False,True,False,False,False
89936,BIOS 4590 BL,Boggs 1-67,33.776085,-84.400181,21,12,15,False,True,False,True,False
89884,BIOS 4651 A,Cherry Emerson 320,33.778011,-84.397065,44,11,12,True,False,True,False,False
90217,BIOS 4696 B,Clough UG Learning Commons 481,33.774909,-84.396404,1,15,16,False,False,False,False,True
90226,BIOS 4696 C,Clough UG Learning Commons 473,33.774909,-84.396404,0,14,15,False,False,False,False,True
90222,BIOS 4697 B,Clough UG Learning Commons 481,33.774909,-84.396404,5,15,16,False,False,False,False,True
90224,BIOS 4697 C,Clough UG Learning Commons 473,33.774909,-84.396404,12,14,15,False,False,False,False,True
89538,BIOS 4740 A,Clough UG Learning Commons 129,33.774909,-84.396404,4,14,15,False,True,False,True,False
93377,BIOS 4801 MEN,Cherry Emerson 204,33.778011,-84.397065,14,15,17,True,False,True,False,False
93379,BIOS 4803 TOR,Cherry Emerson 204,33.778011,-84.397065,3,14,15,True,False,True,False,False
89374,BIOL 6150 A,Instructional Center 115,33.775587,-84.401213,47,14,15,True,False,True,False,False
83737,BIOL 6150 AL,Instructional Center 115,33.775587,-84.401213,47,12,15,False,False,False,False,True
86611,BIOL 6600 A,Ford Environmental Sci & Tech L1205,33.779004,-84.395849,13,9,11,False,True,False,True,False
93405,BIOL 6611 A,Ford Environmental Sci & Tech L1118,33.779004,-84.395849,15,15,17,False,True,False,True,False
89976,BIOL 6750 A,College of Computing 52,33.777576,-84.397352,8,8,9,False,True,False,True,False
89978,BIOL 6750 AL,College of Computing 52,33.777576,-84.397352,8,12,15,False,False,False,False,True
83421,BIOL 7015 A,Ford Environmental Sci & Tech L1205,33.779004,-84.395849,30,15,17,False,True,False,True,False
86232,BIOL 7200 A,Kendeda 210,33.778759,-84.399597,51,9,11,False,True,False,True,False
93584,BIOL 8515 A,Cherry Emerson 204,33.778011,-84.397065,22,15,17,False,True,False,True,False
93406,BIOL 8530 A,Howey Physics N210,33.777622,-84.398785,18,15,17,True,False,True,False,False
88621,BIOL 8801 BRO,Cherry Emerson 204,33.778011,-84.397065,9,8,9,True,False,False,False,False
92336,BIOL 8801 MCG,Ford Environmental Sci & Tech L1205,33.779004,-84.395849,7,15,16,False,False,False,False,True
93376,BIOL 8801 MEN,Cherry Emerson 204,33.778011,-84.397065,1,15,17,True,False,True,False,False
91742,BIOL 8801 RAT,Cherry Emerson 204,33.778011,-84.397065,11,8,9,False,False,True,False,False
84597,BIOL 8803 A,Clough UG Learning Commons 129,33.774909,-84.396404,4,14,15,False,True,False,True,False
87634,BIOL 8803 B,Cherry Emerson 320,33.778011,-84.397065,14,14,15,False,True,False,True,False
93407,BIOL 8803 E,Howey Physics N210,33.777622,-84.398785,25,9,11,True,False,True,False,False
88215,BIOL 8803 F,Cherry Emerson 320,33.778011,-84.397065,16,15,17,True,False,True,False,False
93378,BIOL 8803 TOR,Cherry Emerson 204,33.778011,-84.397065,10,14,15,True,False,True,False,False
84605,BIOL 8997 B,Clough UG Learning Commons 481,33.774909,-84.396404,9,15,16,False,False,False,False,True
84606,BIOL 8997 C,Clough UG Learning Commons 473,33.774909,-84.396404,7,14,15,False,False,False,False,True
92415,BMED 1000 A,Whitaker 1214,33.778513,-84.396825,32,11,12,False,False,False,False,True
87480,BMED 1000 B,Whitaker 1232,33.778513,-84.396825,32,11,12,False,False,False,False,True
88245,BMED 1000 C,Whitaker 1214,33.778513,-84.396825,32,11,12,False,False,True,False,False
92416,BMED 1000 D,Whitaker 1232,33.778513,-84.396825,32,11,12,False,False,True,False,False
92428,BMED 1000 E,Whitaker 1214,33.778513,-84.396825,32,15,16,False,False,False,False,True
90195,BMED 1000 F,Whitaker 1232,33.778513,-84.396825,32,15,16,False,False,False,False,True
92417,BMED 1000 G,Whitaker 1232,33.778513,-84.396825,32,14,15,False,False,False,False,True
90798,BMED 1000 H,Whitaker 1232,33.778513,-84.396825,32,12,13,False,False,False,False,True
89392,BMED 2110 A,Molecular Sciences and Engr G011,33.779836,-84.396666,144,9,10,True,False,False,False,False
89562,BMED 2110 A01,Whitaker 1214,33.778513,-84.396825,48,8,10,False,True,False,True,False
89570,BMED 2110 A02,Whitaker 1214,33.778513,-84.396825,48,12,14,False,True,False,True,False
89571,BMED 2110 A03,Whitaker 1214,33.778513,-84.396825,48,8,10,False,False,True,False,True
89394,BMED 2250 A,Kendeda 152,33.778759,-84.399597,150,14,15,False,False,False,False,True
89465,BMED 2250 A01,Ford Environmental Sci & Tech L1118,33.779004,-84.395849,29,8,10,True,False,True,False,False
89467,BMED 2250 A02,Ford Environmental Sci & Tech L1118,33.779004,-84.395849,32,12,14,True,False,True,False,False
89468,BMED 2250 A03,Ford Environmental Sci & Tech L1105,33.779004,-84.395849,29,15,17,True,False,True,False,False
89469,BMED 2250 A04,Molecular Sciences and Engr 1201A,33.779836,-84.396666,28,8,10,False,True,False,True,False
90487,BMED 2250 A05,Molecular Sciences and Engr 1201A,33.779836,-84.396666,32,12,14,False,True,False,True,False
89395,BMED 2310 A,Molecular Sciences and Engr G011,33.779836,-84.396666,111,11,12,False,False,True,False,False
89460,BMED 2310 A01,Whitaker 0260,33.778513,-84.396825,24,14,15,True,True,True,True,False
89461,BMED 2310 A02,Whitaker 0260,33.778513,-84.396825,24,15,16,True,True,True,True,False
89462,BMED 2310 A03,Whitaker 0260,33.778513,-84.396825,25,8,9,False,True,True,True,True
89463,BMED 2310 A04,Whitaker 0260,33.778513,-84.396825,14,9,10,False,True,True,True,True
89464,BMED 2310 A05,Whitaker 0260,33.778513,-84.396825,24,12,13,False,True,True,True,True
88218,BMED 2400 A,Molecular Sciences and Engr G021,33.779836,-84.396666,47,9,11,False,True,False,True,False
89589,BMED 2400 B,Ford Environmental Sci & Tech L1125,33.779004,-84.395849,44,15,17,True,False,True,False,False
89403,BMED 3110 A,Molecular Sciences and Engr G011,33.779836,-84.396666,115,11,12,False,False,False,False,True
82682,BMED 3110 A01,Whitaker 0246,33.778513,-84.396825,14,8,11,False,True,False,False,False
82683,BMED 3110 A02,Whitaker 0246,33.778513,-84.396825,24,12,15,False,True,False,False,False
82684,BMED 3110 A03,Whitaker 0246,33.778513,-84.396825,23,8,11,False,False,True,False,False
82685,BMED 3110 A04,Whitaker 0246,33.778513,-84.396825,24,12,15,False,False,True,False,False
84463,BMED 3110 A05,Whitaker 0246,33.778513,-84.396825,6,8,11,False,False,False,True,False
85798,BMED 3110 A06,Whitaker 0246,33.778513,-84.396825,24,12,15,False,False,False,True,False
89399,BMED 3310 A,Molecular Sciences and Engr G011,33.779836,-84.396666,99,9,10,False,True,False,True,False
89585,BMED 3310 A01,Whitaker 1214,33.778513,-84.396825,34,15,17,False,False,False,True,False
89586,BMED 3310 A02,Whitaker 1232,33.778513,-84.396825,28,8,10,False,False,False,False,True
89587,BMED 3310 A03,Whitaker 1214,33.778513,-84.396825,37,12,14,False,False,False,False,True
89615,BMED 3410 A,Molecular Sciences and Engr G011,33.779836,-84.396666,143,12,13,False,False,True,False,True
89612,BMED 3410 A01,Whitaker 1214,33.778513,-84.396825,47,8,10,True,False,False,False,False
89613,BMED 3410 A02,Whitaker 1214,33.778513,-84.396825,48,12,14,True,False,False,False,False
89614,BMED 3410 A03,Whitaker 1214,33.778513,-84.396825,48,15,17,False,True,False,False,False
89401,BMED 3520 A,Molecular Sciences and Engr G011,33.779836,-84.396666,139,12,13,True,False,False,False,False
89584,BMED 3520 A01,Whitaker 1232,33.778513,-84.396825,45,8,10,False,True,False,True,False
89579,BMED 3520 A02,Whitaker 1232,33.778513,-84.396825,48,12,14,False,True,False,True,False
89583,BMED 3520 A03,Whitaker 1232,33.778513,-84.396825,46,15,17,False,True,False,True,False
82676,BMED 3600 A,Whitaker 1103,33.778513,-84.396825,35,9,10,True,False,True,False,True
83411,BMED 3600 B,Molecular Sciences and Engr 1201A,33.779836,-84.396666,48,14,15,True,False,True,False,False
90273,BMED 3600 C,Whitaker 1103,33.778513,-84.396825,26,12,14,False,True,False,True,False
89405,BMED 3610 A,Molecular Sciences and Engr G011,33.779836,-84.396666,122,11,12,True,False,False,False,False
82686,BMED 3610 A01,Whitaker 0245,33.778513,-84.396825,20,8,11,False,True,False,False,False
82687,BMED 3610 A02,Whitaker 0245,33.778513,-84.396825,21,12,15,False,True,False,False,False
82688,BMED 3610 A03,Whitaker 0245,33.778513,-84.396825,19,12,15,False,False,True,False,False
82689,BMED 3610 A04,Whitaker 0245,33.778513,-84.396825,21,8,11,False,False,False,True,False
82690,BMED 3610 A05,Whitaker 0245,33.778513,-84.396825,20,12,15,False,False,False,True,False
84683,BMED 3610 A06,Whitaker 0245,33.778513,-84.396825,21,8,11,False,False,False,False,True
89402,BMED 4602 A,Kendeda 152,33.778759,-84.399597,88,14,15,True,False,False,False,False
89590,BMED 4602 A01,Molecular Sciences and Engr 1301,33.779836,-84.396666,20,8,11,False,True,False,False,False
89616,BMED 4602 A02,Molecular Sciences and Engr 1301,33.779836,-84.396666,24,12,15,False,True,False,False,False
89617,BMED 4602 A03,Molecular Sciences and Engr 1301,33.779836,-84.396666,20,8,11,False,False,True,False,False
89618,BMED 4602 A04,Molecular Sciences and Engr 1301,33.779836,-84.396666,24,12,15,False,False,True,False,False
94235,BMED 4723 X,Scheller College of Business 300,33.776533,-84.387765,0,12,14,True,False,False,False,False
94236,BMED 4723 X01,Scheller College of Business 300,33.776533,-84.387765,0,12,15,False,False,True,False,False
89621,BMED 4739 A,Mason 2117,33.776764,-84.39844,13,12,14,False,True,False,True,False
88238,BMED 4740 A,Clough UG Learning Commons 129,33.774909,-84.396404,6,14,15,False,True,False,True,False
82113,BMED 4751 A,Molecular Sciences and Engr 1224,33.779836,-84.396666,15,9,11,False,True,False,True,False
81861,BMED 4757 A,Van Leer E283,33.776065,-84.397116,3,9,11,False,True,False,True,False
89998,BMED 4758 A,East Architecture 309,33.776177,-84.395459,6,14,15,False,True,False,True,False
83133,BMED 4781 A,Ford Environmental Sci & Tech L1255,33.779004,-84.395849,19,15,17,False,True,False,True,False
92009,BMED 4783 A,Bunger-Henry 380,33.775803,-84.398189,43,15,17,False,True,False,True,False
89984,BMED 4784 A,Van Leer C241,33.776065,-84.397116,8,12,14,False,True,False,True,False
86731,BMED 4803 GLO,College of Computing 52,33.777576,-84.397352,34,9,11,False,True,False,True,False
90353,BMED 4803 REG,Whitaker 1103,33.778513,-84.396825,44,15,17,True,False,True,False,False
83561,BMED 4813 A,Molecular Sciences and Engr G021,33.779836,-84.396666,34,12,14,False,True,False,True,False
93343,BMED 4813 MIS,College of Computing 102,33.777576,-84.397352,9,15,17,True,False,True,False,False
87327,BMED 4813 MIT,Ford Environmental Sci & Tech L1125,33.779004,-84.395849,37,17,18,True,False,True,False,False
83709,BMED 4823 A,Molecular Sciences and Engr G021,33.779836,-84.396666,1,12,14,False,True,False,True,False
93498,BMED 4823 OPT,Cherry Emerson 204,33.778011,-84.397065,18,12,14,True,False,True,False,False
89396,BMED 4853 A,Molecular Sciences and Engr G011,33.779836,-84.396666,142,9,10,False,False,True,False,True
89604,BMED 4853 A01,Whitaker 1232,33.778513,-84.396825,48,8,10,True,False,False,False,False
92122,BMED 4853 A02,Whitaker 1232,33.778513,-84.396825,48,12,14,True,False,False,False,False
92123,BMED 4853 A03,Whitaker 1232,33.778513,-84.396825,46,15,17,True,False,False,False,False
91010,BMED 4853 BA,Manufacture Rel Discip Complex 2405,33.777187,-84.400484,0,9,10,True,False,True,False,False
91011,BMED 4853 BA1,Manufacture Rel Discip Complex 2405,33.777187,-84.400484,0,15,17,False,True,False,False,False
89977,BMED 4863 A,Molecular Sciences and Engr 1222,33.779836,-84.396666,22,9,10,True,False,False,False,False
89979,BMED 4863 A01,Ford Environmental Sci & Tech L1105,33.779004,-84.395849,22,15,18,False,True,False,False,False
89974,BMED 4873 A,Kendeda 152,33.778759,-84.399597,1,14,15,True,False,False,False,False
94453,BMED 4873 A01,Molecular Sciences and Engr 1301,33.779836,-84.396666,1,12,15,False,False,True,False,False
92845,BMED 4873 E01,Molecular Sciences and Engr 1301,33.779836,-84.396666,0,12,15,False,False,True,False,False
92846,BMED 4873 E02,Molecular Sciences and Engr 1301,33.779836,-84.396666,0,12,15,False,False,True,False,False
91339,BMED 4873 M01,Molecular Sciences and Engr 1301,33.779836,-84.396666,0,12,15,False,False,True,False,False
91340,BMED 4873 M02,Molecular Sciences and Engr 1301,33.779836,-84.396666,0,12,15,False,False,True,False,False
92477,BMED 4893 A,Instructional Center 105,33.775587,-84.401213,3,8,9,True,False,True,False,False
92476,BMED 4893 A01,College of Computing 30,33.777576,-84.397352,3,18,21,False,False,False,True,False
86407,BMED 6501 SA,Cherry Emerson 320,33.778011,-84.397065,32,9,11,False,True,False,True,False
86408,BMED 6502 JA,Howey Physics S204,33.777622,-84.398785,32,15,16,False,True,False,True,False
86409,BMED 6503 B,Molecular Sciences and Engr G021,33.779836,-84.396666,32,18,20,True,False,True,False,False
86410,BMED 6505 B,Molecular Sciences and Engr G021,33.779836,-84.396666,32,18,20,False,True,False,True,False
92008,BMED 6517 A,Ford Environmental Sci & Tech L1255,33.779004,-84.395849,52,15,17,True,False,True,False,False
88313,BMED 6710 A,Ford Environmental Sci & Tech L1116,33.779004,-84.395849,21,14,15,True,False,True,False,False
89906,BMED 6739 A,Mason 2117,33.776764,-84.39844,17,12,14,False,True,False,True,False
84154,BMED 6743 A,East Architecture 309,33.776177,-84.395459,20,14,15,False,True,False,True,False
80979,BMED 6782 A,Molecular Sciences and Engr 1222,33.779836,-84.396666,12,8,9,False,True,False,True,False
87716,BMED 6786 A,College of Computing 102,33.777576,-84.397352,10,15,17,True,False,True,False,False
